"trida";"paragraf";"skupina";"oddil";"pododdil";"esif";"obdobi";"paragraf_nazev";"vykaz_date";"vykaz_year";"spending";"source"
"Kapitálové výdaje";"3326";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Pořízení, zachování a obnova hodnot místního kulturního, národního a historického povědomí";"2018-12-31";"2018";"3273073,640000000130385160446166992";"vlastní"
"Kapitálové výdaje";"3326";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Pořízení, zachování a obnova hodnot místního kulturního, národního a historického povědomí";"2019-12-31";"2019";"3922990,790000000037252902984619141";"vlastní"
"Kapitálové výdaje";"3326";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Pořízení, zachování a obnova hodnot místního kulturního, národního a historického povědomí";"2020-12-31";"2020";"6232746,200000000186264514923095703";"vlastní"
"Kapitálové výdaje";"3329";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Ostatní záležitosti ochrany památek a péče o kulturní dědictví";"2015-12-31";"2015";"12321319,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3329";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Ostatní záležitosti ochrany památek a péče o kulturní dědictví";"2016-12-31";"2016";"13948816,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3329";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Ostatní záležitosti ochrany památek a péče o kulturní dědictví";"2017-12-31";"2017";"13338571,580000000074505805969238281";"vlastní"
"Kapitálové výdaje";"3329";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Ostatní záležitosti ochrany památek a péče o kulturní dědictví";"2018-12-31";"2018";"13713325,720000000670552253723144531";"vlastní"
"Kapitálové výdaje";"3329";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Ostatní záležitosti ochrany památek a péče o kulturní dědictví";"2019-12-31";"2019";"12270296,550000000745058059692382812";"vlastní"
"Kapitálové výdaje";"3329";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ochrana památek a péče o kulturní dědictví a národní a historické povědomí";FALSE;NA;"Ostatní záležitosti ochrany památek a péče o kulturní dědictví";"2020-12-31";"2020";"10906743,060000000521540641784667969";"vlastní"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2015-12-31";"2015";"23869541,920000001788139343261718750";"vlastní"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2016-12-31";"2016";"47618783,899999998509883880615234375";"vlastní"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2017-12-31";"2017";"24418365,019999999552965164184570312";"vlastní"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2018-12-31";"2018";"13063148,359999999403953552246093750";"vlastní"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2019-12-31";"2019";"10982949,570000000298023223876953125";"vlastní"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2020-12-31";"2020";"17942676,179999999701976776123046875";"vlastní"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";TRUE;"2007-13";"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2015-12-31";"2015";"2243945,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";TRUE;"2014-20";"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";TRUE;"2014-20";"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2017-12-31";"2017";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";TRUE;"2014-20";"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2018-12-31";"2018";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";TRUE;"2014-20";"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2019-12-31";"2019";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3361";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";TRUE;"2014-20";"Činnost ústředního orgánu státní správy v oblasti kultury a církví";"2020-12-31";"2020";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3362";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ostatních orgánů státní správy v oblasti kultury, církví a sdělovacích prostředků";"2015-12-31";"2015";"658348,900000000023283064365386963";"vlastní"
"Kapitálové výdaje";"3362";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ostatních orgánů státní správy v oblasti kultury, církví a sdělovacích prostředků";"2016-12-31";"2016";"1587860,669999999925494194030761719";"vlastní"
"Kapitálové výdaje";"3362";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ostatních orgánů státní správy v oblasti kultury, církví a sdělovacích prostředků";"2017-12-31";"2017";"660757,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3362";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ostatních orgánů státní správy v oblasti kultury, církví a sdělovacích prostředků";"2018-12-31";"2018";"942506,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3362";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ostatních orgánů státní správy v oblasti kultury, církví a sdělovacích prostředků";"2019-12-31";"2019";"336383,739999999990686774253845215";"vlastní"
"Kapitálové výdaje";"3362";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Správa v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Činnost ostatních orgánů státní správy v oblasti kultury, církví a sdělovacích prostředků";"2020-12-31";"2020";"967449,099999999976716935634613037";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2015-12-31";"2015";"9701000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2016-12-31";"2016";"6123000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2017-12-31";"2017";"10741000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2018-12-31";"2018";"8653000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2019-12-31";"2019";"5808000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            ";"2020-12-31";"2020";"3620000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2015-12-31";"2015";"11671000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2016-12-31";"2016";"12489000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2017-12-31";"2017";"7403000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2018-12-31";"2018";"45796735,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2019-12-31";"2019";"3381000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3380";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků";FALSE;NA;"Výzkum a vývoj v oblasti kultury, církví a sdělovacích prostředků-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací";"2020-12-31";"2020";"3372000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3392";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ostatní činnosti v záležitostech kultury, církví a sdělovacích prostředků";FALSE;NA;"Zájmová činnost v kultuře";"2017-12-31";"2017";"30034000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3392";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ostatní činnosti v záležitostech kultury, církví a sdělovacích prostředků";FALSE;NA;"Zájmová činnost v kultuře";"2018-12-31";"2018";"55700000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3392";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ostatní činnosti v záležitostech kultury, církví a sdělovacích prostředků";FALSE;NA;"Zájmová činnost v kultuře";"2019-12-31";"2019";"85517000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3399";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ostatní činnosti v záležitostech kultury, církví a sdělovacích prostředků";FALSE;NA;"Ostatní záležitosti kultury, církví a sdělovacích prostředků";"2015-12-31";"2015";"14794665,949999999254941940307617188";"vlastní"
"Kapitálové výdaje";"3399";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ostatní činnosti v záležitostech kultury, církví a sdělovacích prostředků";FALSE;NA;"Ostatní záležitosti kultury, církví a sdělovacích prostředků";"2016-12-31";"2016";"596331,540000000037252902984619141";"vlastní"
"Kapitálové výdaje";"3399";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ostatní činnosti v záležitostech kultury, církví a sdělovacích prostředků";FALSE;NA;"Ostatní záležitosti kultury, církví a sdělovacích prostředků";"2017-12-31";"2017";"2000000,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3399";"Služby pro obyvatelstvo";"Kultura, církve a sdělovací prostředky";"Ostatní činnosti v záležitostech kultury, církví a sdělovacích prostředků";FALSE;NA;"Ostatní záležitosti kultury, církví a sdělovacích prostředků";"2018-12-31";"2018";"2497766,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3411";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Státní sportovní reprezentace";"2015-12-31";"2015";"26410822,660000000149011611938476562";"vlastní"
"Kapitálové výdaje";"3411";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Státní sportovní reprezentace";"2016-12-31";"2016";"47520212,159999996423721313476562500";"vlastní"
"Kapitálové výdaje";"3411";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Státní sportovní reprezentace";"2017-12-31";"2017";"64363318,289999999105930328369140625";"vlastní"
"Kapitálové výdaje";"3411";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Státní sportovní reprezentace";"2018-12-31";"2018";"129183625,250000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3411";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Státní sportovní reprezentace";"2019-12-31";"2019";"251156507,439999997615814208984375000";"vlastní"
"Kapitálové výdaje";"3411";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Státní sportovní reprezentace";"2020-12-31";"2020";"313935900,639999985694885253906250000";"vlastní"
"Kapitálové výdaje";"3411";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";TRUE;"2014-20";"Státní sportovní reprezentace";"2020-12-31";"2020";"6596960,379999999888241291046142578";"EU"
"Kapitálové výdaje";"3419";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Ostatní sportovní činnost";"2015-12-31";"2015";"519739292,420000016689300537109375000";"vlastní"
"Kapitálové výdaje";"3419";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Ostatní sportovní činnost";"2016-12-31";"2016";"830602297,899999976158142089843750000";"vlastní"
"Kapitálové výdaje";"3419";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Ostatní sportovní činnost";"2017-12-31";"2017";"116160952,480000004172325134277343750";"vlastní"
"Kapitálové výdaje";"3419";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Ostatní sportovní činnost";"2018-12-31";"2018";"1127783383,340000152587890625000000000";"vlastní"
"Kapitálové výdaje";"3419";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Ostatní sportovní činnost";"2019-12-31";"2019";"1285498296,150000095367431640625000000";"vlastní"
"Kapitálové výdaje";"3419";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Sport";FALSE;NA;"Ostatní sportovní činnost";"2020-12-31";"2020";"1870400453,710000038146972656250000000";"vlastní"
"Kapitálové výdaje";"3421";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Zájmová činnost a rekreace";FALSE;NA;"Využití volného času dětí a mládeže";"2015-12-31";"2015";"21883733,870000001043081283569335938";"vlastní"
"Kapitálové výdaje";"3421";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Zájmová činnost a rekreace";FALSE;NA;"Využití volného času dětí a mládeže";"2016-12-31";"2016";"24089124,739999998360872268676757812";"vlastní"
"Kapitálové výdaje";"3421";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Zájmová činnost a rekreace";FALSE;NA;"Využití volného času dětí a mládeže";"2017-12-31";"2017";"23003201,670000001788139343261718750";"vlastní"
"Kapitálové výdaje";"3421";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Zájmová činnost a rekreace";FALSE;NA;"Využití volného času dětí a mládeže";"2018-12-31";"2018";"31306450,329999998211860656738281250";"vlastní"
"Kapitálové výdaje";"3421";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Zájmová činnost a rekreace";FALSE;NA;"Využití volného času dětí a mládeže";"2019-12-31";"2019";"18783112,850000001490116119384765625";"vlastní"
"Kapitálové výdaje";"3421";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Zájmová činnost a rekreace";FALSE;NA;"Využití volného času dětí a mládeže";"2020-12-31";"2020";"24161885,429999999701976776123046875";"vlastní"
"Kapitálové výdaje";"3461";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Správa v oblasti sportu";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti sportu";"2019-12-31";"2019";"2710215,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3461";"Služby pro obyvatelstvo";"Sport a zájmová činnost";"Správa v oblasti sportu";FALSE;NA;"Činnost ústředního orgánu státní správy v oblasti sportu";"2020-12-31";"2020";"2942341,429999999701976776123046875";"vlastní"
"Kapitálové výdaje";"3511";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Všeobecná ambulantní péče";"2015-12-31";"2015";"71390,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3511";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Všeobecná ambulantní péče";"2016-12-31";"2016";"779802,689999999944120645523071289";"vlastní"
"Kapitálové výdaje";"3511";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Všeobecná ambulantní péče";"2017-12-31";"2017";"22361688,859999999403953552246093750";"vlastní"
"Kapitálové výdaje";"3511";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Všeobecná ambulantní péče";"2018-12-31";"2018";"4745427,330000000074505805969238281";"vlastní"
"Kapitálové výdaje";"3511";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Všeobecná ambulantní péče";"2019-12-31";"2019";"8361495,700000000186264514923095703";"vlastní"
"Kapitálové výdaje";"3511";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Všeobecná ambulantní péče";"2020-12-31";"2020";"23586017,260000001639127731323242188";"vlastní"
"Kapitálové výdaje";"3515";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Specializovaná ambulantní zdravotní péče";"2016-12-31";"2016";"6742082,309999999590218067169189453";"vlastní"
"Kapitálové výdaje";"3515";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Specializovaná ambulantní zdravotní péče";"2019-12-31";"2019";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3515";"Služby pro obyvatelstvo";"Zdravotnictví";"Ambulantní péče";FALSE;NA;"Specializovaná ambulantní zdravotní péče";"2020-12-31";"2020";"4970586,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3521";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Fakultní nemocnice";"2015-12-31";"2015";"515211869,230000019073486328125000000";"vlastní"
"Kapitálové výdaje";"3521";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Fakultní nemocnice";"2016-12-31";"2016";"728152183,129999995231628417968750000";"vlastní"
"Kapitálové výdaje";"3521";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Fakultní nemocnice";"2017-12-31";"2017";"690987998,450000047683715820312500000";"vlastní"
"Kapitálové výdaje";"3521";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Fakultní nemocnice";"2018-12-31";"2018";"425326184,400000035762786865234375000";"vlastní"
"Kapitálové výdaje";"3521";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Fakultní nemocnice";"2019-12-31";"2019";"273794770,590000033378601074218750000";"vlastní"
"Kapitálové výdaje";"3521";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Fakultní nemocnice";"2020-12-31";"2020";"388672932,870000004768371582031250000";"vlastní"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Ostatní nemocnice";"2015-12-31";"2015";"151964975,530000001192092895507812500";"vlastní"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Ostatní nemocnice";"2016-12-31";"2016";"829044941,419999957084655761718750000";"vlastní"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Ostatní nemocnice";"2017-12-31";"2017";"404776593,660000026226043701171875000";"vlastní"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Ostatní nemocnice";"2018-12-31";"2018";"517350578,939999938011169433593750000";"vlastní"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Ostatní nemocnice";"2019-12-31";"2019";"186880835,050000011920928955078125000";"vlastní"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Ostatní nemocnice";"2020-12-31";"2020";"618082098,240000009536743164062500000";"vlastní"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";TRUE;"2007-13";"Ostatní nemocnice";"2015-12-31";"2015";"92182674,790000006556510925292968750";"EU"
"Kapitálové výdaje";"3522";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";TRUE;"2007-13";"Ostatní nemocnice";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Kapitálové výdaje";"3523";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Odborné léčebné ústavy";"2015-12-31";"2015";"136956760,360000014305114746093750000";"vlastní"
"Kapitálové výdaje";"3523";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Odborné léčebné ústavy";"2016-12-31";"2016";"126942787,479999989271163940429687500";"vlastní"
"Kapitálové výdaje";"3523";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Odborné léčebné ústavy";"2017-12-31";"2017";"104341745,579999998211860656738281250";"vlastní"
"Kapitálové výdaje";"3523";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Odborné léčebné ústavy";"2018-12-31";"2018";"111070133,789999991655349731445312500";"vlastní"
"Kapitálové výdaje";"3523";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Odborné léčebné ústavy";"2019-12-31";"2019";"130131383,379999995231628417968750000";"vlastní"
"Kapitálové výdaje";"3523";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Odborné léčebné ústavy";"2020-12-31";"2020";"82975518,109999999403953552246093750";"vlastní"
"Kapitálové výdaje";"3524";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Léčebny dlouhodobě nemocných";"2015-12-31";"2015";"786150,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3524";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Léčebny dlouhodobě nemocných";"2016-12-31";"2016";"6656367,769999999552965164184570312";"vlastní"
"Kapitálové výdaje";"3525";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Hospice";"2017-12-31";"2017";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3525";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Hospice";"2018-12-31";"2018";"1149843,770000000018626451492309570";"vlastní"
"Kapitálové výdaje";"3525";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Hospice";"2019-12-31";"2019";"1049928,040000000037252902984619141";"vlastní"
"Kapitálové výdaje";"3525";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Hospice";"2020-12-31";"2020";"0,000000000000000000000000000";"vlastní"
"Kapitálové výdaje";"3526";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Lázeňské léčebny, ozdravovny, sanatoria";"2015-12-31";"2015";"1566218,479999999981373548507690430";"vlastní"
"Kapitálové výdaje";"3526";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Lázeňské léčebny, ozdravovny, sanatoria";"2016-12-31";"2016";"6789097,740000000223517417907714844";"vlastní"
"Kapitálové výdaje";"3526";"Služby pro obyvatelstvo";"Zdravotnictví";"Lůžková péče";FALSE;NA;"Lázeňské léčebny, ozdravovny, sanatoria";"2017-12-31";"2017";"63180181,130000002682209014892578125";"vlastní"
